image_id,xmin,ymin,xmax,ymax
23c7f89d00006caee536a22e5807de95,0.809765625,0.63525390625,0.8423361206054688,0.6878561973571777
7e53cd9413f0333db10fab205c03bb0e,0.63671875,0.8154296875,0.6674713134765625,0.8654146194458008
506da85290a45fdfdca3e07d19c07353,0.5875,0.15234375,0.701884765625,0.2781715393066406
e3319f6372660a9ec4eea1a049f8ebfc,0.84765625,0.9619140625,0.8657440185546875,0.9990606307983398
b38e19187c0b4f37fd1731270d8e8f8a,0.693359375,0.56640625,0.7338333129882812,0.6195640563964844
01adf52fb46111b11cff9d4dfa7ffa38,0.33984375,0.396484375,0.3966094970703125,0.5093784332275391
e52982af0452b863cecc1ce39fd71dff,0.573046875,0.42822265625,0.9026773071289063,0.6079802513122559
e34648cd29878dace2ac6a4e4073ca15,0.28984375,0.8330078125,0.3443048095703125,0.9015302658081055
b68cc7bc10c342aa02eb498bf158313a,0.18046875,0.26953125,0.2147027587890625,0.3444633483886719
7e5cabd6cbeab07d3d6d3858e6e3e746,0.20234375,0.45263671875,0.22015441894531249,0.4790501594543457
7aca9f916936350fd04fde7bebc39da8,0.40859375,0.318359375,0.8168682861328126,0.6364078521728516
3b4454b108b33fe2914431bd00802cb3,0.50703125,0.14697265625,0.5308538818359375,0.21274709701538086
15cb303bff54196351ff021a8fb73838,0.111328125,0.27490234375,0.19444427490234376,0.33469247817993164
467b7d46fb45f931114f397883c40ebf,0.5015625,0.80859375,0.572264404296875,0.8488197326660156
d481abe2d2d36970c6e184d699b26889,0.266796875,0.39306640625,0.36385406494140626,0.5347723960876465
faddf45fece94e1df6f02867707bbed4,0.726953125,0.8232421875,0.8384945678710938,0.9991960525512695
99a6adeba92933b9d8dca7e8f1f8820b,0.50625,0.34814453125,0.6355419921875,0.45864439010620117
54fc55e0c4236394963418d000262d0c,0.886328125,0.6376953125,0.9141513061523436,0.7444944381713867
e2060236f99be5fb415a1b1372abe396,0.15390625,0.49072265625,0.21706726074218752,0.6450285911560059
2f189c4c32ff6b04b06988940efab3fb,0.505859375,0.45654296875,0.8081985473632812,0.7065854072570801
15035a0a6a4d0dfec28c994c8911f415,0.47109375,0.064453125,0.5035382080078125,0.09466361999511719
00ad739c01e6d5513a9e1f1cb3dcf852,0.54375,0.37890625,0.6480126953124999,0.4390830993652344
05d8449d711d6659548f0a509642f621,0.501171875,0.35888671875,0.7839834594726562,0.7174229621887207
81b27d8ee7ee07e83621fe0a25c7da69,0.262109375,0.17578125,0.31698272705078123,0.2713127136230469
711994f52a5f08b3d5870731f6164cfb,0.141015625,0.83544921875,0.17410858154296877,0.8859028816223145
c37281a83916788be5682d7c2ed811cd,0.398828125,0.57421875,0.43093841552734374,0.6185798645019531
d4a89ab556b0d9ce695e39dc258a4d27,0.469140625,0.15478515625,0.49182098388671874,0.2478957176208496
bfc9d428e190c4821e35f819a3651c66,0.6953125,0.552734375,0.760394287109375,0.6654758453369141
f47008a7a6646d57e9cb8bbe48910611,0.343359375,0.232421875,0.39348175048828127,0.2653980255126953
477c4c3a9f334ac1a9b7ea2ff61df9f0,0.905859375,0.53271484375,0.9508547973632812,0.5522141456604004
8d3bc78c4308917dd3343338a6c21802,0.721875,0.8935546875,0.8306860351562501,0.9991273880004883
38936971aa473fcd5f54a2438c2398ad,0.832421875,0.1123046875,0.8907559204101563,0.18934345245361328
53b59274b40be4693d6ab494223b0873,0.6828125,0.65625,0.7486853027343751,0.689788818359375
1e167ca2e1261680af78700e3b760756,0.13046875,0.4267578125,0.17489807128906248,0.45270824432373047
153dd3d3a629a412285ae8864dff62aa,0.555859375,0.89990234375,0.6362844848632813,0.9747071266174316
4e7f6500e03df0c89644cfa623adef60,0.24609375,0.68994140625,0.4060577392578125,0.779599666595459
5017db594bb4c78e505f6de0bd13a636,0.6265625,0.4052734375,0.6463854980468751,0.4605417251586914
da87b07b156b906e297c706099270294,0.323046875,0.5791015625,0.3505288696289063,0.6293172836303711
716004a1eff16a51df309e051dda8df4,0.74609375,0.365234375,0.7759796142578125,0.42640113830566406
363854ac9648e247fd15d2c2dc76570f,0.580859375,0.1630859375,0.6393899536132812,0.26155948638916016
a02d8382df739926ba199c974361566b,0.8046875,0.3251953125,0.904058837890625,0.4606199264526367
70f7a8b9546725a5622556e31743f4ec,0.58984375,0.49072265625,0.6456329345703125,0.6206145286560059
92f84b8c3541876b26eea40211e46968,0.1515625,0.197265625,0.19988159179687498,0.22148704528808594
e30091d212cb1e52f841ba9a74292ee8,0.60625,0.5,0.9112451171875,0.99951171875
8be84a5086f1366c3e954ed0ca67290c,0.67265625,0.5,0.9994744873046875,0.99951171875
657abbeb4fa87c3738e812598e9ecabb,0.757421875,0.80517578125,0.7939395141601563,0.889838695526123
a22d9ff40172985c1dbc560da37c2cf3,0.562109375,0.2275390625,0.5979983520507812,0.28688716888427734
c6fd67ce013bd114f2d88f19577949f9,0.277734375,0.25341796875,0.5552517700195312,0.5065884590148926
11b9ba519e4642d31b1a9b9eb5c13528,0.283203125,0.1337890625,0.33415374755859373,0.19420528411865234
2b0bf7025bcec90e91977714355b67db,0.16953125,0.19189453125,0.1951800537109375,0.24883604049682617
0c3092d93534d5057e83ebec43f64639,0.35,0.5,0.6997265625,0.99951171875
1b4d619da6e6535dcfdc0f19260bed5b,0.310546875,0.13671875,0.40210113525390623,0.22838211059570312
375921a0cbfa0bd0c16bdf5ced973aa5,0.212890625,0.3798828125,0.42561492919921873,0.759394645690918
fe72b38305accef323beeb11e665405f,0.3078125,0.90576171875,0.370072021484375,0.9991154670715332
797b12c562ba8a0b8435b79d50b05916,0.4078125,0.1982421875,0.691868896484375,0.39629077911376953
857649b385066f921727f410f7c92a26,0.21015625,0.92236328125,0.2521795654296875,0.9610133171081543
d65ced04d9bbf3796fd73969c5e180f0,0.243359375,0.6630859375,0.3873098754882812,0.8089227676391602
2b469a421c0a55a3b059ce18b44d8460,0.1296875,0.1767578125,0.194429931640625,0.21955394744873047
1e11716ac1f0ad54efc8f53389864e76,0.121484375,0.40625,0.16553009033203125,0.454681396484375
bb1d562fe1235c6fe9937088c489148c,0.058203125,0.576171875,0.11636077880859375,0.6185779571533203
2f1b18378497afd5a495046902d101c2,0.94296875,0.61962890625,0.9914508056640624,0.6722464561462402
0104e979166ae5ca3bc3513aae57edbc,0.910546875,0.23779296875,0.9992886352539063,0.4753537178039551
eaff047e1ce168fcc24c66cf9c6f7a99,0.19375,0.80224609375,0.2396923828125,0.8722634315490723
88701a283ec5c83dea879baba7c20592,0.174609375,0.42626953125,0.34908233642578124,0.8521227836608887
c7fe8f0721d38613b30b359e9a1a47c2,0.2203125,0.89208984375,0.25529663085937504,0.9444413185119629
114c868233bcefa5f4021ea29c340dc7,0.562109375,0.787109375,0.7644046020507813,0.9523563385009766
6c91785fc98614a01c95cc9963f97368,0.440625,0.51708984375,0.47231201171875004,0.5922684669494629
70c8dcf20b139f21ed80fcf058df26d7,0.522265625,0.755859375,0.5839669799804688,0.7932071685791016
4c04d8df577eaa3e9724e8f323a438b4,0.819921875,0.93505859375,0.8985781860351562,0.999086856842041
3bc4e74a1558998b4a6db294cac43ecc,0.42109375,0.53662109375,0.48013977050781254,0.5961556434631348
1d59154f4946b7d302288fc7f3e0dbce,0.1453125,0.80810546875,0.290511474609375,0.9699139595031738
678a60fa1b0dd271a7fbb28a49d09673,0.754296875,0.255859375,0.8134732055664063,0.32689857482910156
dfe36c8d79a5ec1170ade77e2a391809,0.477734375,0.7275390625,0.5136892700195312,0.7571020126342773
218fd5bd1fa15d4bbc3b9de0e63a7cec,0.141015625,0.892578125,0.18113983154296875,0.9649486541748047
fe97e3c664de3132b53362f482196da5,0.498046875,0.74072265625,0.5191421508789062,0.7981047630310059
bc9740f5e5cc0b3ee3806204f8c4256c,0.515234375,0.3408203125,0.9995974731445312,0.6813077926635742
326ee16307c1abc249aefd95887d5550,0.25546875,0.4228515625,0.4044879150390625,0.6421651840209961
99196f5d12823417f14478f72a77b61d,0.63671875,0.35302734375,0.7041900634765625,0.45180368423461914
704d33d621e7c6dec5114c40bfe157b6,0.3640625,0.4150390625,0.607528076171875,0.8296728134155273
d88388e2ca58f0033e91058e0044d7e4,0.426953125,0.16943359375,0.4707601928710938,0.21565485000610352
6d442a4f4c7ceebebb832e4d320d491c,0.43125,0.640625,0.6301318359375,0.7933197021484375
c561b0d2600dadb99ba39f171f8adff1,0.888671875,0.29443359375,0.9993057250976562,0.5475640296936035
c4278a04516bec2c1df13d2bcc2407bc,0.6765625,0.7197265625,0.733846435546875,0.7639455795288086
5728316a66875f76297fc7ac1c2e6e8f,0.47734375,0.07080078125,0.5215020751953124,0.12688398361206055
c2fca2d6f403d27a6a9e2e666384049d,0.20390625,0.54443359375,0.4076531982421875,0.9994683265686035
540c0ece3335becde4259b1b3e05fd02,0.845703125,0.75732421875,0.8735580444335938,0.851799488067627
4b021bdf1ab23896cc29878cd639f4e8,0.594140625,0.04443359375,0.6385983276367188,0.06929254531860352
deae9a1b70ed87daba044091d60ec275,0.459375,0.24365234375,0.73089111328125,0.41577768325805664
a1e8a6f09b4812746819192b94a0c6b8,0.258984375,0.5703125,0.28964141845703123,0.5961227416992188
2189f932b4e484fb39ecb76e84c81e20,0.6265625,0.94921875,0.676854248046875,0.9834480285644531
94b543e70fa1ccf90b82b87be2c269ce,0.568359375,0.64404296875,0.7643997192382812,0.8724179267883301
3be357cf1927510bf9dfe81a0cc69bb1,0.54453125,0.8896484375,0.5917620849609375,0.9161233901977539
46d63fb9262c76017a0304e19ea8f194,0.620703125,0.1650390625,0.6698275756835937,0.20882320404052734
0d096b0f13b67420c72b3a26678b821e,0.375390625,0.59326171875,0.44111297607421873,0.6175847053527832
46f8e915282da4beb336a21bbbc21a69,0.135546875,0.5205078125,0.15614410400390627,0.5561323165893555
0258735d9265b55ef417b775ab393016,0.79375,0.17919921875,0.8743798828125,0.35822343826293945
0fc79fbfb0b45187f8468c8bb8ada82c,0.735546875,0.115234375,0.9720816040039063,0.22840309143066406
c6a4c70aa42479cc4d33b6e97e340a82,0.244140625,0.3056640625,0.26699676513671877,0.36981868743896484
70cf2743e889f528d11ce136ce2f20b7,0.237109375,0.9658203125,0.26153350830078126,0.9990568161010742
d6e42d6bbbf5c02ce8130e57cde647c3,0.283203125,0.63916015625,0.35290374755859377,0.7191023826599121
